account_id,account_name,industry,country,signup_date,referral_source,plan_tier,seats,is_trial,churn_flag,sub_plan_tier,mrr_amount,arr_amount,billing_frequency,sub_is_trial,upgrade_flag,downgrade_flag,sub_churn_flag,auto_renew_flag,ticket_count,avg_resolution_hrs,avg_first_response_mins,avg_satisfaction,escalation_count,urgent_ticket_count,total_usage_events,total_usage_count,avg_duration_secs,total_errors,beta_feature_uses,unique_features,churn_reason,refund_usd,is_reactivation,tenure_days,churn_label
A-cbbe12,Company_450,Cybersecurity,DE,2023-03-22,partner,Enterprise,40,False,False,Enterprise,7960,95520,monthly,False,False,False,False,True,6.0,38.0,74.5,4.25,0.0,2.0,22,178,2271.9545454545455,10,0,14,,,,1137,retained
A-4a267b,Company_451,FinTech,US,2024-05-05,other,Pro,25,False,False,Pro,0,0,annual,True,True,False,False,True,4.0,16.25,105.0,4.333333333333333,0.0,1.0,50,498,3019.68,22,7,31,support,64.54,False,727,retained
A-bcbe98,Company_452,Cybersecurity,US,2024-07-29,other,Enterprise,46,False,False,Basic,874,10488,monthly,False,False,False,False,True,7.0,38.285714285714285,61.57142857142857,4.0,1.0,3.0,65,635,2671.0615384615385,43,12,34,competitor,0.0,False,642,retained
A-427b69,Company_453,FinTech,US,2024-08-23,other,Basic,17,False,False,Basic,323,3876,monthly,False,False,False,False,False,2.0,31.5,109.5,3.0,0.0,1.0,70,698,3082.9142857142856,36,11,32,,,,617,retained
A-0be015,Company_454,FinTech,US,2024-10-15,event,Pro,19,False,False,Basic,0,0,monthly,True,False,False,False,False,7.0,40.285714285714285,84.85714285714286,4.2,1.0,2.0,28,297,3150.1785714285716,13,3,19,unknown,74.68,False,564,retained
A-054577,Company_455,EdTech,UK,2024-04-28,ads,Basic,2,False,False,Pro,392,4704,monthly,False,False,False,False,True,1.0,46.0,70.0,4.0,0.0,1.0,85,833,2585.258823529412,52,10,36,,,,734,retained
A-bc87bc,Company_456,FinTech,US,2024-07-17,event,Pro,3,False,False,Basic,152,1824,monthly,False,False,False,False,True,7.0,40.57142857142857,112.0,3.75,0.0,1.0,36,394,3754.4444444444443,14,3,24,,,,654,retained
A-0f7d77,Company_457,FinTech,IN,2024-10-28,partner,Pro,3,False,False,Basic,133,1596,annual,False,False,False,False,True,5.0,27.2,74.6,5.0,0.0,0.0,30,298,3131.1,19,1,23,competitor,0.0,True,551,retained
A-e7beab,Company_458,EdTech,DE,2023-10-20,organic,Enterprise,5,False,False,Pro,245,2940,monthly,False,False,False,True,True,6.0,36.666666666666664,124.66666666666667,4.0,0.0,0.0,36,373,3640.9444444444443,17,2,22,features,0.0,False,925,retained
A-a09355,Company_459,FinTech,US,2024-08-10,organic,Basic,14,False,False,Pro,686,8232,monthly,False,False,False,False,True,5.0,32.6,66.6,4.0,0.0,3.0,78,788,2782.871794871795,47,8,33,support,135.11,False,630,retained
A-31ab9a,Company_460,FinTech,DE,2024-03-03,organic,Pro,3,False,False,Enterprise,2786,33432,monthly,False,False,False,False,True,7.0,43.142857142857146,67.71428571428571,3.5,0.0,2.0,34,340,3821.0882352941176,23,4,19,competitor,0.0,True,790,retained
A-0158bb,Company_461,FinTech,DE,2024-05-22,partner,Basic,5,False,False,Pro,2205,26460,annual,False,True,False,False,True,1.0,32.0,50.0,3.0,0.0,1.0,36,364,3390.3055555555557,22,3,19,,,,710,retained
A-f19b24,Company_462,Cybersecurity,US,2023-01-10,organic,Pro,29,True,False,Basic,551,6612,monthly,False,False,False,False,True,2.0,35.5,74.0,4.0,1.0,1.0,12,119,3834.3333333333335,10,0,12,,,,1208,retained
A-798a3f,Company_463,DevTools,FR,2023-10-19,other,Enterprise,12,False,True,Enterprise,2587,31044,monthly,False,False,False,False,False,5.0,33.0,45.2,4.0,0.0,3.0,37,352,2841.7837837837837,19,3,19,support,0.0,False,926,churned
A-42b791,Company_464,FinTech,AU,2024-05-20,event,Pro,3,False,False,Basic,380,4560,monthly,False,False,False,False,False,3.0,33.666666666666664,72.0,4.0,0.0,1.0,32,312,2646.65625,6,2,19,,,,712,retained
A-068fc6,Company_465,EdTech,US,2023-07-17,event,Enterprise,35,False,False,Enterprise,6965,83580,monthly,False,False,False,True,True,5.0,38.8,121.4,4.333333333333333,0.0,4.0,59,598,3204.0169491525426,29,5,32,,,,1020,retained
A-6f50ae,Company_466,FinTech,US,2023-09-21,partner,Pro,19,False,True,Enterprise,3781,45372,monthly,False,False,False,False,True,5.0,31.0,87.4,4.5,0.0,1.0,83,811,2891.710843373494,48,5,35,features,0.0,True,954,churned
A-a2485e,Company_467,FinTech,US,2024-08-04,event,Pro,3,True,False,Enterprise,3383,40596,annual,False,False,False,False,True,0.0,,,,0.0,0.0,28,317,3665.964285714286,13,5,22,,,,636,retained
A-bb1eaa,Company_468,Cybersecurity,US,2024-06-11,organic,Basic,21,False,False,Pro,1225,14700,annual,False,False,False,False,True,6.0,23.5,92.33333333333333,4.5,0.0,4.0,17,164,2666.8823529411766,7,2,15,pricing,0.0,False,690,retained
A-cc98bc,Company_469,DevTools,US,2023-05-24,ads,Basic,32,False,False,Basic,0,0,monthly,True,False,False,False,True,3.0,4.666666666666667,122.33333333333333,4.0,0.0,1.0,53,551,3027.735849056604,24,3,29,,,,1074,retained
A-d77f4c,Company_470,DevTools,US,2023-09-25,partner,Pro,4,True,False,Pro,196,2352,annual,False,True,False,True,True,2.0,31.0,75.0,4.0,0.0,1.0,62,617,2936.2258064516127,32,6,31,unknown,0.0,False,950,retained
A-ccabf0,Company_471,HealthTech,IN,2023-11-06,organic,Pro,1,False,False,Basic,0,0,annual,True,False,False,True,True,4.0,46.25,89.75,3.6666666666666665,0.0,0.0,50,506,3381.76,29,8,31,features,0.0,False,908,retained
A-700ade,Company_472,Cybersecurity,UK,2024-10-31,organic,Enterprise,1,True,False,Basic,950,11400,monthly,False,False,False,False,False,4.0,30.25,53.5,4.666666666666667,0.0,3.0,29,284,2944.1724137931033,18,2,20,,,,548,retained
A-4a4c2d,Company_473,DevTools,US,2023-05-02,event,Enterprise,54,False,False,Pro,2646,31752,monthly,False,False,False,False,True,5.0,42.0,104.0,4.25,0.0,0.0,59,587,2783.186440677966,37,1,28,,,,1096,retained
A-b7ef83,Company_474,Cybersecurity,UK,2024-05-29,partner,Pro,1,True,False,Pro,588,7056,monthly,False,False,False,False,False,2.0,47.5,79.0,4.0,0.0,1.0,72,738,3010.7916666666665,39,8,34,budget,60.25,True,703,retained
A-e08cd3,Company_475,FinTech,US,2024-09-21,ads,Pro,67,True,False,Basic,1273,15276,annual,False,False,True,False,True,8.0,30.375,93.0,4.0,0.0,3.0,43,432,3210.7906976744184,21,7,30,competitor,0.0,False,588,retained
A-19b2c8,Company_476,DevTools,IN,2023-06-06,other,Pro,20,False,False,Enterprise,3980,47760,monthly,False,False,False,False,True,3.0,29.333333333333332,90.0,4.666666666666667,0.0,0.0,63,601,2990.4920634920636,34,4,31,pricing,0.0,False,1061,retained
A-970c97,Company_477,HealthTech,DE,2024-03-01,other,Enterprise,14,False,False,Pro,931,11172,annual,False,False,False,False,True,1.0,61.0,139.0,5.0,0.0,1.0,44,444,3039.3636363636365,24,2,26,,,,792,retained
A-6dee43,Company_478,FinTech,UK,2023-08-12,other,Basic,3,True,False,Pro,0,0,annual,True,False,False,False,True,5.0,44.2,48.8,4.333333333333333,0.0,3.0,48,461,2969.5,11,2,28,pricing,143.8,False,994,retained
A-5ed98d,Company_479,DevTools,US,2024-06-22,partner,Basic,24,False,False,Basic,0,0,annual,True,False,False,False,True,5.0,35.8,91.8,5.0,0.0,2.0,32,312,2822.3125,18,2,23,features,0.0,False,679,retained
A-c58f49,Company_480,EdTech,US,2024-07-31,other,Enterprise,70,True,False,Enterprise,13930,167160,annual,False,False,False,False,True,3.0,36.333333333333336,60.0,5.0,1.0,2.0,38,363,2856.315789473684,22,3,24,competitor,159.96,False,640,retained
A-9c18c4,Company_481,HealthTech,US,2023-07-27,ads,Pro,11,False,True,Enterprise,2189,26268,monthly,False,True,False,False,True,4.0,42.25,130.25,4.0,0.0,1.0,56,556,3186.660714285714,37,4,30,,,,1010,churned
A-cc8c8f,Company_482,DevTools,US,2024-06-16,ads,Enterprise,23,False,False,Basic,0,0,annual,True,False,True,False,True,2.0,14.5,123.0,3.5,0.0,2.0,28,268,2392.25,18,1,20,budget,0.0,False,685,retained
A-5f7781,Company_483,DevTools,US,2024-08-20,other,Pro,22,False,False,Pro,1078,12936,annual,False,False,False,False,True,2.0,28.5,42.0,4.0,0.0,0.0,18,183,3861.3888888888887,10,2,16,pricing,0.0,False,620,retained
A-e1b9cd,Company_484,DevTools,US,2023-02-26,event,Pro,40,False,True,Pro,1960,23520,monthly,False,False,False,False,True,1.0,35.0,115.0,3.0,0.0,0.0,80,840,3045.2,47,9,34,unknown,0.0,False,1161,churned
A-ac85cd,Company_485,EdTech,US,2024-07-31,partner,Enterprise,53,False,False,Pro,4165,49980,annual,False,False,False,False,True,3.0,33.666666666666664,76.33333333333333,3.5,0.0,0.0,63,634,2793.6825396825398,29,5,30,features,186.32999999999998,True,640,retained
A-d792a6,Company_486,DevTools,US,2023-01-23,organic,Enterprise,4,False,False,Enterprise,12935,155220,annual,False,False,False,False,True,5.0,40.6,97.8,4.0,0.0,2.0,68,690,2991.1029411764707,40,7,32,support,0.0,False,1195,retained
A-ac9111,Company_487,HealthTech,US,2023-08-12,event,Pro,21,True,False,Enterprise,4179,50148,monthly,False,False,False,False,True,3.0,24.666666666666668,89.66666666666667,5.0,0.0,2.0,83,808,3064.2168674698796,46,10,36,budget,0.0,False,994,retained
A-18793f,Company_488,EdTech,US,2024-12-18,organic,Basic,148,True,False,Basic,0,0,monthly,True,True,False,False,True,5.0,45.2,101.6,3.8,0.0,0.0,48,486,3506.4583333333335,20,4,30,support,25.41,False,500,retained
A-9f0b68,Company_489,EdTech,US,2024-04-28,ads,Basic,10,False,False,Pro,0,0,annual,True,True,False,False,True,3.0,30.333333333333332,96.33333333333333,3.0,0.0,1.0,70,709,2773.1857142857143,33,12,36,features,0.0,False,734,retained
A-d3c88e,Company_490,DevTools,US,2024-10-18,event,Pro,16,False,False,Enterprise,3184,38208,monthly,False,False,False,False,True,3.0,58.0,48.0,4.0,0.0,1.0,64,644,3195.046875,48,11,33,support,0.0,False,561,retained
A-ccb686,Company_491,DevTools,US,2024-01-22,other,Basic,10,False,False,Basic,209,2508,annual,False,False,False,False,True,1.0,67.0,30.0,4.0,0.0,0.0,70,721,2912.114285714286,46,8,35,budget,25.92,False,831,retained
A-118f1c,Company_492,Cybersecurity,US,2024-10-31,other,Pro,32,False,False,Enterprise,6368,76416,annual,False,False,False,False,False,1.0,64.0,141.0,3.0,0.0,0.0,38,369,2547.7894736842104,14,2,22,budget,0.0,False,548,retained
A-0e966d,Company_493,FinTech,IN,2024-06-25,ads,Basic,11,False,True,Basic,209,2508,annual,False,False,False,True,True,3.0,31.666666666666668,95.33333333333333,4.5,1.0,0.0,64,636,3088.828125,34,11,31,,,,676,churned
A-b9f5b1,Company_494,Cybersecurity,US,2023-01-24,other,Pro,15,True,False,Enterprise,2985,35820,annual,False,False,False,False,True,6.0,31.833333333333332,75.66666666666667,3.3333333333333335,1.0,2.0,30,307,3019.2,12,3,21,features,0.0,False,1194,retained
A-8ae3fc,Company_495,DevTools,CA,2024-06-28,ads,Pro,9,False,False,Basic,380,4560,monthly,False,False,False,False,True,4.0,39.5,65.5,3.5,0.0,2.0,39,402,3339.5384615384614,30,5,26,budget,0.0,False,673,retained
A-55f257,Company_496,FinTech,US,2023-12-21,organic,Basic,9,False,False,Enterprise,4179,50148,monthly,False,False,False,False,False,6.0,43.166666666666664,114.5,5.0,0.0,2.0,53,476,2754.188679245283,25,6,31,,,,863,retained
A-d26ab4,Company_497,DevTools,UK,2024-11-07,organic,Basic,9,False,True,Enterprise,6567,78804,monthly,False,False,False,False,True,2.0,49.5,110.0,4.0,0.0,1.0,46,458,2638.6739130434785,24,3,24,pricing,86.02,False,541,churned
A-712533,Company_498,EdTech,US,2023-07-31,organic,Pro,18,False,False,Pro,882,10584,monthly,False,False,False,False,False,5.0,37.4,97.2,3.75,0.0,0.0,55,571,3273.7454545454543,35,4,32,unknown,0.0,False,1006,retained
A-781cc0,Company_499,EdTech,US,2024-09-04,organic,Pro,12,False,False,Basic,228,2736,annual,False,False,False,False,True,4.0,57.5,106.0,3.6666666666666665,0.0,0.0,87,864,3103.5402298850577,42,7,31,budget,0.0,False,605,retained
